license_code,username,description,license_type,position_id,mount_count,start_time
668252,(-),mat2dasaran,standart,143,1,0
345781,(-),mat2dasaran,standart,143,1,0
999687,(-),mat2dasaran,standart,143,1,0
279374,(-),mat2dasaran,standart,143,1,0
943653,(-),mat2dasaran,standart,143,1,0
524301,(-),mat2dasaran,standart,143,1,0
075661,(-),mat2dasaran,standart,143,1,0
906607,(-),mat2dasaran,standart,143,1,0
232245,(-),mat2dasaran,standart,143,1,0
968064,(-),mat2dasaran,standart,143,1,0
320570,(-),mat2dasaran,standart,143,1,0
540668,(-),mat2dasaran,standart,143,1,0
222028,(-),mat2dasaran,standart,143,1,0
460745,(-),mat2dasaran,standart,143,1,0
084313,(-),mat2dasaran,standart,143,1,0
171359,(-),mat2dasaran,standart,143,1,0
326063,(-),mat2dasaran,standart,143,1,0
116986,(-),mat2dasaran,standart,143,1,0
373538,(-),mat2dasaran,standart,143,1,0
190251,(-),mat2dasaran,standart,143,1,0
574491,(-),mat2dasaran,standart,143,1,0
016672,(-),mat2dasaran,standart,143,1,0
664903,(-),mat2dasaran,standart,143,1,0
000807,(-),mat2dasaran,standart,143,1,0
095116,(-),mat2dasaran,standart,143,1,0
673508,(-),mat2dasaran,standart,143,1,0
708068,(-),mat2dasaran,standart,143,1,0
335639,(-),mat2dasaran,standart,143,1,0
181679,(-),mat2dasaran,standart,143,1,0
920599,(-),mat2dasaran,standart,143,1,0
942122,(-),mat2dasaran,standart,143,1,0
960231,(-),mat2dasaran,standart,143,1,0
103095,(-),mat2dasaran,standart,143,1,0
783776,(-),mat2dasaran,standart,143,1,0
562766,(-),mat2dasaran,standart,143,1,0
908433,(-),mat2dasaran,standart,143,1,0
478947,(-),mat2dasaran,standart,143,1,0
480571,(-),mat2dasaran,standart,143,1,0
376706,(-),mat2dasaran,standart,143,1,0
764268,(-),mat2dasaran,standart,143,1,0
508933,(-),mat2dasaran,standart,143,1,0
397800,(-),mat2dasaran,standart,143,1,0
634653,(-),mat2dasaran,standart,143,1,0
314612,(-),mat2dasaran,standart,143,1,0
488319,(-),mat2dasaran,standart,143,1,0
981451,(-),mat2dasaran,standart,143,1,0
926611,(-),mat2dasaran,standart,143,1,0
980418,(-),mat2dasaran,standart,143,1,0
654597,(-),mat2dasaran,standart,143,1,0
485256,(-),mat2dasaran,standart,143,1,0
092945,(-),mat2dasaran,standart,143,1,0
339096,(-),mat2dasaran,standart,143,1,0
943244,(-),mat2dasaran,standart,143,1,0
797517,(-),mat2dasaran,standart,143,1,0
734768,(-),mat2dasaran,standart,143,1,0
680200,(-),mat2dasaran,standart,143,1,0
799299,(-),mat2dasaran,standart,143,1,0
566075,(-),mat2dasaran,standart,143,1,0
502805,(-),mat2dasaran,standart,143,1,0
107802,(-),mat2dasaran,standart,143,1,0
666385,(-),mat2dasaran,standart,143,1,0
556893,(-),mat2dasaran,standart,143,3,0
103216,(-),mat2dasaran,standart,143,3,0
474651,(-),mat2dasaran,standart,143,3,0
224404,(-),mat2dasaran,standart,143,3,0
758777,(-),mat2dasaran,standart,143,3,0
347272,(-),mat2dasaran,standart,143,3,0
775576,(-),mat2dasaran,standart,143,3,0
608091,(-),mat2dasaran,standart,143,3,0
826814,(-),mat2dasaran,standart,143,3,0
736129,(-),mat2dasaran,standart,143,3,0
612732,(-),mat2dasaran,standart,143,3,0
650049,(-),mat2dasaran,standart,143,3,0
226198,(-),mat2dasaran,standart,143,3,0
485666,(-),mat2dasaran,standart,143,3,0
660083,(-),mat2dasaran,standart,143,3,0
740920,(-),mat2dasaran,standart,143,3,0
536241,(-),mat2dasaran,standart,143,3,0
185009,(-),mat2dasaran,standart,143,3,0
340764,(-),mat2dasaran,standart,143,3,0
028403,(-),mat2dasaran,standart,143,3,0
815625,(-),mat2dasaran,standart,143,3,0
882953,(-),mat2dasaran,standart,143,3,0
762624,(-),mat2dasaran,standart,143,3,0
160807,(-),mat2dasaran,standart,143,3,0
317797,(-),mat2dasaran,standart,143,3,0
401563,(-),mat2dasaran,standart,143,3,0
197870,(-),mat2dasaran,standart,143,3,0
714196,(-),mat2dasaran,standart,143,3,0
168188,(-),mat2dasaran,standart,143,3,0
756001,(-),mat2dasaran,standart,143,3,0
631872,(-),mat2dasaran,standart,143,3,0
256058,(-),mat2dasaran,standart,143,3,0
925909,(-),mat2dasaran,standart,143,3,0
668203,(-),mat2dasaran,standart,143,3,0
951518,(-),mat2dasaran,standart,143,3,0
565031,(-),mat2dasaran,standart,143,3,0
667200,(-),mat2dasaran,standart,143,3,0
244661,(-),mat2dasaran,standart,143,3,0
938117,(-),mat2dasaran,standart,143,3,0
574114,(-),mat2dasaran,standart,143,3,0
048375,(-),mat2dasaran,standart,143,3,0
306912,(-),mat2dasaran,standart,143,3,0
158889,(-),mat2dasaran,standart,143,3,0
568541,(-),mat2dasaran,standart,143,3,0
973928,(-),mat2dasaran,standart,143,3,0
434353,(-),mat2dasaran,standart,143,3,0
444952,(-),mat2dasaran,standart,143,3,0
434886,(-),mat2dasaran,standart,143,3,0
997185,(-),mat2dasaran,standart,143,3,0
706803,(-),mat2dasaran,standart,143,3,0
190189,(-),mat2dasaran,standart,143,3,0
688209,(-),mat2dasaran,standart,143,3,0
868051,(-),mat2dasaran,standart,143,3,0
949325,(-),mat2dasaran,standart,143,3,0
625114,(-),mat2dasaran,standart,143,3,0
038534,(-),mat2dasaran,standart,143,3,0
215347,(-),mat2dasaran,standart,143,3,0
742123,(-),mat2dasaran,standart,143,3,0
538254,(-),mat2dasaran,standart,143,3,0
712344,(-),mat2dasaran,standart,143,3,0
953948,(-),mat2dasaran,standart,143,3,0
942906,(-),mat2dasaran,standart,143,3,0
869286,(-),mat2dasaran,standart,143,3,0
714253,(-),mat2dasaran,standart,143,3,0
635818,(-),mat2dasaran,standart,143,3,0
588503,(-),mat2dasaran,standart,143,3,0
536891,(-),mat2dasaran,standart,143,3,0
414432,(-),mat2dasaran,standart,143,3,0
229923,(-),mat2dasaran,standart,143,3,0
300319,(-),mat2dasaran,standart,143,3,0
626221,(-),mat2dasaran,standart,143,3,0
481671,(-),mat2dasaran,standart,143,3,0
467223,(-),mat2dasaran,standart,143,3,0
742678,(-),mat2dasaran,standart,143,3,0
591509,(-),mat2dasaran,standart,143,3,0
519655,(-),mat2dasaran,standart,143,3,0
381012,(-),mat2dasaran,standart,143,3,0
124001,(-),mat2dasaran,standart,143,3,0
715847,(-),mat2dasaran,standart,143,3,0
648422,(-),mat2dasaran,standart,143,3,0
943743,(-),mat2dasaran,standart,143,3,0
669300,(-),mat2dasaran,standart,143,3,0
183825,(-),mat2dasaran,standart,143,3,0
405036,(-),mat2dasaran,standart,143,3,0
745543,(-),mat2dasaran,standart,143,3,0
155411,(-),mat2dasaran,standart,143,3,0
618194,(-),mat2dasaran,standart,143,3,0
970159,(-),mat2dasaran,standart,143,3,0
562179,(-),mat2dasaran,standart,143,3,0
918231,(-),mat2dasaran,standart,143,3,0
214328,(-),mat2dasaran,standart,143,3,0
184278,(-),mat2dasaran,standart,143,3,0
967389,(-),mat2dasaran,standart,143,3,0
476886,(-),mat2dasaran,standart,143,3,0
683937,(-),mat2dasaran,standart,143,3,0
712099,(-),mat2dasaran,standart,143,3,0
498491,(-),mat2dasaran,standart,143,3,0
702512,(-),mat2dasaran,standart,143,3,0
482134,(-),mat2dasaran,standart,143,3,0
124129,(-),mat2dasaran,standart,143,3,0
025602,(-),mat2dasaran,standart,143,3,0
085181,(-),mat2dasaran,standart,143,3,0
188157,(-),mat2dasaran,standart,143,3,0
068757,(-),mat2dasaran,standart,143,3,0
274502,(-),mat2dasaran,standart,143,3,0
035718,(-),mat2dasaran,standart,143,3,0
556231,(-),mat2dasaran,standart,143,3,0
412445,(-),mat2dasaran,standart,143,3,0
063791,(-),mat2dasaran,standart,143,3,0
958726,(-),mat2dasaran,standart,143,3,0
972392,(-),mat2dasaran,standart,143,3,0
717587,(-),mat2dasaran,standart,143,3,0
648513,(-),mat2dasaran,standart,143,3,0
224262,(-),mat2dasaran,standart,143,3,0
365297,(-),mat2dasaran,standart,143,3,0
307146,(-),mat2dasaran,standart,143,3,0
374807,(-),mat2dasaran,standart,143,3,0
649953,(-),mat2dasaran,standart,143,3,0
230627,(-),mat2dasaran,standart,143,3,0
821462,(-),mat2dasaran,standart,143,3,0
801324,(-),mat2dasaran,standart,143,3,0
157869,(-),mat2dasaran,standart,143,3,0
484285,(-),mat2dasaran,standart,143,3,0
121235,(-),mat2dasaran,standart,143,3,0
778323,(-),mat2dasaran,standart,143,3,0
899277,(-),mat2dasaran,standart,143,3,0
407545,(-),mat2dasaran,standart,143,3,0
285206,(-),mat2dasaran,standart,143,3,0
352091,(-),mat2dasaran,standart,143,3,0
790739,(-),mat2dasaran,standart,143,3,0
212949,(-),mat2dasaran,standart,143,3,0
750737,(-),mat2dasaran,standart,143,3,0
415225,(-),mat2dasaran,standart,143,3,0
637329,(-),mat2dasaran,standart,143,3,0
577593,(-),mat2dasaran,standart,143,3,0
173791,(-),mat2dasaran,standart,143,3,0
592897,(-),mat2dasaran,standart,143,3,0
689189,(-),mat2dasaran,standart,143,3,0
645588,(-),mat2dasaran,standart,143,3,0
426514,(-),mat2dasaran,standart,143,3,0
678634,(-),mat2dasaran,standart,143,3,0
067056,(-),mat2dasaran,standart,143,3,0
964110,(-),mat2dasaran,standart,143,3,0
784354,(-),mat2dasaran,standart,143,3,0
010503,(-),mat2dasaran,standart,143,3,0
614085,(-),mat2dasaran,standart,143,3,0
689799,(-),mat2dasaran,standart,143,3,0
811370,(-),mat2dasaran,standart,143,3,0
377705,(-),mat2dasaran,standart,143,3,0
202315,(-),mat2dasaran,standart,143,3,0
500720,(-),mat2dasaran,standart,143,3,0
945823,(-),mat2dasaran,standart,143,3,0
426553,(-),mat2dasaran,standart,143,3,0
806066,(-),mat2dasaran,standart,143,3,0
184279,(-),mat2dasaran,standart,143,3,0
033393,(-),mat2dasaran,standart,143,3,0
560867,(-),mat2dasaran,standart,143,3,0
224570,(-),mat2dasaran,standart,143,3,0
694435,(-),mat2dasaran,standart,143,3,0
154619,(-),mat2dasaran,standart,143,3,0
785496,(-),mat2dasaran,standart,143,3,0
172156,(-),mat2dasaran,standart,143,3,0
665718,(-),mat2dasaran,standart,143,3,0
816040,(-),mat2dasaran,standart,143,3,0
559268,(-),mat2dasaran,standart,143,3,0
701939,(-),mat2dasaran,standart,143,3,0
382108,(-),mat2dasaran,standart,143,3,0
853461,(-),mat2dasaran,standart,143,3,0
233645,(-),mat2dasaran,standart,143,3,0
670548,(-),mat2dasaran,standart,143,3,0
784422,(-),mat2dasaran,standart,143,3,0
085283,(-),mat2dasaran,standart,143,3,0
886246,(-),mat2dasaran,standart,143,3,0
757754,(-),mat2dasaran,standart,143,3,0
414399,(-),mat2dasaran,standart,143,3,0
786246,(-),mat2dasaran,standart,143,3,0
322352,(-),mat2dasaran,standart,143,3,0
938501,(-),mat2dasaran,standart,143,3,0
698352,(-),mat2dasaran,standart,143,3,0
312703,(-),mat2dasaran,standart,143,3,0
665096,(-),mat2dasaran,standart,143,3,0
124708,(-),mat2dasaran,standart,143,3,0
477302,(-),mat2dasaran,standart,143,3,0
459330,(-),mat2dasaran,standart,143,3,0
160548,(-),mat2dasaran,standart,143,3,0
476842,(-),mat2dasaran,standart,143,3,0
222978,(-),mat2dasaran,standart,143,3,0
397746,(-),mat2dasaran,standart,143,3,0
033097,(-),mat2dasaran,standart,143,3,0
553195,(-),mat2dasaran,standart,143,3,0
673695,(-),mat2dasaran,standart,143,3,0
411612,(-),mat2dasaran,standart,143,3,0
374825,(-),mat2dasaran,standart,143,3,0
148296,(-),mat2dasaran,standart,143,3,0
427407,(-),mat2dasaran,standart,143,3,0
176189,(-),mat2dasaran,standart,143,3,0
010274,(-),mat2dasaran,standart,143,3,0
394570,(-),mat2dasaran,standart,143,3,0
143187,(-),mat2dasaran,standart,143,3,0
009971,(-),mat2dasaran,standart,143,3,0
435458,(-),mat2dasaran,standart,143,3,0
735918,(-),mat2dasaran,standart,143,3,0
993726,(-),mat2dasaran,standart,143,3,0
864522,(-),mat2dasaran,standart,143,3,0
918170,(-),mat2dasaran,standart,143,3,0
623403,(-),mat2dasaran,standart,143,3,0
031164,(-),mat2dasaran,standart,143,3,0
570618,(-),mat2dasaran,standart,143,3,0
960954,(-),mat2dasaran,standart,143,3,0
373858,(-),mat2dasaran,standart,143,3,0
969228,(-),mat2dasaran,standart,143,3,0
903888,(-),mat2dasaran,standart,143,3,0
271228,(-),mat2dasaran,standart,143,3,0
912017,(-),mat2dasaran,standart,143,3,0
380504,(-),mat2dasaran,standart,143,3,0
364530,(-),mat2dasaran,standart,143,3,0
864875,(-),mat2dasaran,standart,143,3,0
943700,(-),mat2dasaran,standart,143,3,0
590200,(-),mat2dasaran,standart,143,3,0
889525,(-),mat2dasaran,standart,143,3,0
922617,(-),mat2dasaran,standart,143,3,0
654241,(-),mat2dasaran,standart,143,3,0
972345,(-),mat2dasaran,standart,143,3,0
706974,(-),mat2dasaran,standart,143,3,0
107936,(-),mat2dasaran,standart,143,3,0
886617,(-),mat2dasaran,standart,143,3,0
347925,(-),mat2dasaran,standart,143,3,0
497816,(-),mat2dasaran,standart,143,3,0
671976,(-),mat2dasaran,standart,143,3,0
167870,(-),mat2dasaran,standart,143,3,0
059423,(-),mat2dasaran,standart,143,3,0
849454,(-),mat2dasaran,standart,143,3,0
562286,(-),mat2dasaran,standart,143,3,0
289595,(-),mat2dasaran,standart,143,3,0
762104,(-),mat2dasaran,standart,143,3,0
264701,(-),mat2dasaran,standart,143,3,0
941807,(-),mat2dasaran,standart,143,3,0
692138,(-),mat2dasaran,standart,143,3,0
794412,(-),mat2dasaran,standart,143,3,0
660972,(-),mat2dasaran,standart,143,3,0
159189,(-),mat2dasaran,standart,143,3,0
339797,(-),mat2dasaran,standart,143,3,0
276324,(-),mat2dasaran,standart,143,3,0
273386,(-),mat2dasaran,standart,143,3,0
548532,(-),mat2dasaran,standart,143,3,0
024977,(-),mat2dasaran,standart,143,3,0
083966,(-),mat2dasaran,standart,143,3,0
646047,(-),mat2dasaran,standart,143,3,0
173203,(-),mat2dasaran,standart,143,3,0
710881,(-),mat2dasaran,standart,143,3,0
400824,(-),mat2dasaran,standart,143,3,0
146528,(-),mat2dasaran,standart,143,3,0
087422,(-),mat2dasaran,standart,143,3,0
401570,(-),mat2dasaran,standart,143,3,0
666379,(-),mat2dasaran,standart,143,3,0
417347,(-),mat2dasaran,standart,143,3,0
551243,(-),mat2dasaran,standart,143,3,0
997969,(-),mat2dasaran,standart,143,3,0
421354,(-),mat2dasaran,standart,143,3,0
189368,(-),mat2dasaran,standart,143,3,0
139299,(-),mat2dasaran,standart,143,3,0
398315,(-),mat2dasaran,standart,143,3,0
545533,(-),mat2dasaran,standart,143,3,0
003354,(-),mat2dasaran,standart,143,3,0
923773,(-),mat2dasaran,standart,143,3,0
271834,(-),mat2dasaran,standart,143,3,0
491085,(-),mat2dasaran,standart,143,3,0
680689,(-),mat2dasaran,standart,143,3,0
602870,(-),mat2dasaran,standart,143,3,0
065961,(-),mat2dasaran,standart,143,3,0
956458,(-),mat2dasaran,standart,143,3,0
721421,(-),mat2dasaran,standart,143,3,0
889044,(-),mat2dasaran,standart,143,3,0
600189,(-),mat2dasaran,standart,143,3,0
044770,(-),mat2dasaran,standart,143,3,0
233081,(-),mat2dasaran,standart,143,3,0
343257,(-),mat2dasaran,standart,143,3,0
323329,(-),mat2dasaran,standart,143,3,0
443319,(-),mat2dasaran,standart,143,3,0
018158,(-),mat2dasaran,standart,143,3,0
953822,(-),mat2dasaran,standart,143,3,0
242571,(-),mat2dasaran,standart,143,3,0
174629,(-),mat2dasaran,standart,143,3,0
599080,(-),mat2dasaran,standart,143,3,0
337516,(-),mat2dasaran,standart,143,3,0
967281,(-),mat2dasaran,standart,143,3,0
772316,(-),mat2dasaran,standart,143,3,0
417248,(-),mat2dasaran,standart,143,3,0
151946,(-),mat2dasaran,standart,143,3,0
274489,(-),mat2dasaran,standart,143,3,0
397096,(-),mat2dasaran,standart,143,3,0
446783,(-),mat2dasaran,standart,143,3,0
374490,(-),mat2dasaran,standart,143,3,0
879088,(-),mat2dasaran,standart,143,3,0
096360,(-),mat2dasaran,standart,143,3,0
337266,(-),mat2dasaran,standart,143,3,0
157027,(-),mat2dasaran,standart,143,3,0
140611,(-),mat2dasaran,standart,143,3,0
539963,(-),mat2dasaran,standart,143,3,0
430909,(-),mat2dasaran,standart,143,3,0
966439,(-),mat2dasaran,standart,143,6,0
786765,(-),mat2dasaran,standart,143,6,0
144161,(-),mat2dasaran,standart,143,6,0
450653,(-),mat2dasaran,standart,143,6,0
450267,(-),mat2dasaran,standart,143,6,0
777994,(-),mat2dasaran,standart,143,6,0
825820,(-),mat2dasaran,standart,143,6,0
563677,(-),mat2dasaran,standart,143,6,0
861859,(-),mat2dasaran,standart,143,6,0
011029,(-),mat2dasaran,standart,143,6,0
609069,(-),mat2dasaran,standart,143,6,0
759483,(-),mat2dasaran,standart,143,6,0
480349,(-),mat2dasaran,standart,143,6,0
110236,(-),mat2dasaran,standart,143,6,0
874351,(-),mat2dasaran,standart,143,6,0
787530,(-),mat2dasaran,standart,143,6,0
649695,(-),mat2dasaran,standart,143,6,0
368899,(-),mat2dasaran,standart,143,6,0
828744,(-),mat2dasaran,standart,143,6,0
899096,(-),mat2dasaran,standart,143,6,0
025389,(-),mat2dasaran,standart,143,6,0
863321,(-),mat2dasaran,standart,143,6,0
973129,(-),mat2dasaran,standart,143,6,0
885730,(-),mat2dasaran,standart,143,6,0
740809,(-),mat2dasaran,standart,143,6,0
207725,(-),mat2dasaran,standart,143,6,0
536919,(-),mat2dasaran,standart,143,6,0
832427,(-),mat2dasaran,standart,143,6,0
072293,(-),mat2dasaran,standart,143,6,0
675568,(-),mat2dasaran,standart,143,6,0
053235,(-),mat2dasaran,standart,143,6,0
716806,(-),mat2dasaran,standart,143,6,0
216109,(-),mat2dasaran,standart,143,6,0
793585,(-),mat2dasaran,standart,143,6,0
629782,(-),mat2dasaran,standart,143,6,0
601068,(-),mat2dasaran,standart,143,6,0
580665,(-),mat2dasaran,standart,143,6,0
868083,(-),mat2dasaran,standart,143,6,0
006637,(-),mat2dasaran,standart,143,6,0
013380,(-),mat2dasaran,standart,143,6,0
731261,(-),mat2dasaran,standart,143,6,0
655468,(-),mat2dasaran,standart,143,6,0
554381,(-),mat2dasaran,standart,143,6,0
507879,(-),mat2dasaran,standart,143,6,0
506716,(-),mat2dasaran,standart,143,6,0
797802,(-),mat2dasaran,standart,143,6,0
746950,(-),mat2dasaran,standart,143,6,0
711991,(-),mat2dasaran,standart,143,6,0
788953,(-),mat2dasaran,standart,143,6,0
201825,(-),mat2dasaran,standart,143,6,0
049619,(-),mat2dasaran,standart,143,6,0
027927,(-),mat2dasaran,standart,143,6,0
434112,(-),mat2dasaran,standart,143,6,0
536271,(-),mat2dasaran,standart,143,6,0
127959,(-),mat2dasaran,standart,143,6,0
929083,(-),mat2dasaran,standart,143,6,0
653819,(-),mat2dasaran,standart,143,6,0
390719,(-),mat2dasaran,standart,143,6,0
454306,(-),mat2dasaran,standart,143,6,0
976124,(-),mat2dasaran,standart,143,6,0
444430,(-),mat2dasaran,standart,143,6,0
818260,(-),mat2dasaran,standart,143,6,0
311218,(-),mat2dasaran,standart,143,6,0
361143,(-),mat2dasaran,standart,143,6,0
375775,(-),mat2dasaran,standart,143,6,0
023212,(-),mat2dasaran,standart,143,6,0
577551,(-),mat2dasaran,standart,143,6,0
998674,(-),mat2dasaran,standart,143,6,0
281959,(-),mat2dasaran,standart,143,6,0
389157,(-),mat2dasaran,standart,143,6,0
560945,(-),mat2dasaran,standart,143,6,0
002846,(-),mat2dasaran,standart,143,6,0
034219,(-),mat2dasaran,standart,143,6,0
068149,(-),mat2dasaran,standart,143,6,0
412825,(-),mat2dasaran,standart,143,6,0
973545,(-),mat2dasaran,standart,143,6,0
397295,(-),mat2dasaran,standart,143,6,0
752491,(-),mat2dasaran,standart,143,6,0
532875,(-),mat2dasaran,standart,143,6,0
865228,(-),mat2dasaran,standart,143,6,0
149873,(-),mat2dasaran,standart,143,6,0
791705,(-),mat2dasaran,standart,143,6,0
249765,(-),mat2dasaran,standart,143,6,0
211676,(-),mat2dasaran,standart,143,6,0
870125,(-),mat2dasaran,standart,143,6,0
350319,(-),mat2dasaran,standart,143,6,0
705793,(-),mat2dasaran,standart,143,6,0
503625,(-),mat2dasaran,standart,143,6,0
648668,(-),mat2dasaran,standart,143,6,0
038734,(-),mat2dasaran,standart,143,6,0
558383,(-),mat2dasaran,standart,143,6,0
291631,(-),mat2dasaran,standart,143,6,0
211102,(-),mat2dasaran,standart,143,6,0
000206,(-),mat2dasaran,standart,143,6,0
977299,(-),mat2dasaran,standart,143,6,0
874722,(-),mat2dasaran,standart,143,6,0
537880,(-),mat2dasaran,standart,143,6,0
874815,(-),mat2dasaran,standart,143,6,0
934131,(-),mat2dasaran,standart,143,6,0
923116,(-),mat2dasaran,standart,143,6,0
529181,(-),mat2dasaran,standart,143,6,0
926631,(-),mat2dasaran,standart,143,6,0
259758,(-),mat2dasaran,standart,143,6,0
629460,(-),mat2dasaran,standart,143,6,0
328503,(-),mat2dasaran,standart,143,6,0
316471,(-),mat2dasaran,standart,143,6,0
563383,(-),mat2dasaran,standart,143,6,0
238496,(-),mat2dasaran,standart,143,6,0
763303,(-),mat2dasaran,standart,143,6,0
896673,(-),mat2dasaran,standart,143,6,0
825369,(-),mat2dasaran,standart,143,6,0
915659,(-),mat2dasaran,standart,143,6,0
087536,(-),mat2dasaran,standart,143,6,0
452553,(-),mat2dasaran,standart,143,6,0
727684,(-),mat2dasaran,standart,143,6,0
076848,(-),mat2dasaran,standart,143,6,0
087069,(-),mat2dasaran,standart,143,6,0
658910,(-),mat2dasaran,standart,143,6,0
929187,(-),mat2dasaran,standart,143,6,0
774335,(-),mat2dasaran,standart,143,6,0
254945,(-),mat2dasaran,standart,143,6,0
824010,(-),mat2dasaran,standart,143,6,0
927913,(-),mat2dasaran,standart,143,6,0
366721,(-),mat2dasaran,standart,143,6,0
762293,(-),mat2dasaran,standart,143,6,0
721284,(-),mat2dasaran,standart,143,6,0
567435,(-),mat2dasaran,standart,143,6,0
389823,(-),mat2dasaran,standart,143,6,0
860534,(-),mat2dasaran,standart,143,6,0
640347,(-),mat2dasaran,standart,143,6,0
830185,(-),mat2dasaran,standart,143,6,0
288759,(-),mat2dasaran,standart,143,6,0
329197,(-),mat2dasaran,standart,143,6,0
762675,(-),mat2dasaran,standart,143,6,0
530943,(-),mat2dasaran,standart,143,6,0
173832,(-),mat2dasaran,standart,143,6,0
923377,(-),mat2dasaran,standart,143,6,0
855068,(-),mat2dasaran,standart,143,6,0
502043,(-),mat2dasaran,standart,143,6,0
775435,(-),mat2dasaran,standart,143,6,0
917276,(-),mat2dasaran,standart,143,6,0
882667,(-),mat2dasaran,standart,143,6,0
158475,(-),mat2dasaran,standart,143,6,0
420528,(-),mat2dasaran,standart,143,6,0
815599,(-),mat2dasaran,standart,143,6,0
314597,(-),mat2dasaran,standart,143,6,0
134041,(-),mat2dasaran,standart,143,6,0
029352,(-),mat2dasaran,standart,143,6,0
955800,(-),mat2dasaran,standart,143,6,0
121922,(-),mat2dasaran,standart,143,6,0
348058,(-),mat2dasaran,standart,143,6,0
266051,(-),mat2dasaran,standart,143,6,0
122646,(-),mat2dasaran,standart,143,6,0
384167,(-),mat2dasaran,standart,143,6,0
078943,(-),mat2dasaran,standart,143,6,0
906473,(-),mat2dasaran,standart,143,6,0
894233,(-),mat2dasaran,standart,143,6,0
240299,(-),mat2dasaran,standart,143,6,0
010396,(-),mat2dasaran,standart,143,6,0
297772,(-),mat2dasaran,standart,143,6,0
730592,(-),mat2dasaran,standart,143,6,0
565634,(-),mat2dasaran,standart,143,6,0
514233,(-),mat2dasaran,standart,143,6,0
892458,(-),mat2dasaran,standart,143,6,0
290575,(-),mat2dasaran,standart,143,6,0
559177,(-),mat2dasaran,standart,143,6,0
930069,(-),mat2dasaran,standart,143,6,0
781994,(-),mat2dasaran,standart,143,6,0
980457,(-),mat2dasaran,standart,143,6,0
301451,(-),mat2dasaran,standart,143,6,0
182110,(-),mat2dasaran,standart,143,6,0
316854,(-),mat2dasaran,standart,143,6,0
746234,(-),mat2dasaran,standart,143,6,0
492873,(-),mat2dasaran,standart,143,6,0
933435,(-),mat2dasaran,standart,143,6,0
401689,(-),mat2dasaran,standart,143,6,0
485719,(-),mat2dasaran,standart,143,6,0
912912,(-),mat2dasaran,standart,143,6,0
442854,(-),mat2dasaran,standart,143,6,0
148014,(-),mat2dasaran,standart,143,6,0
877957,(-),mat2dasaran,standart,143,6,0
272648,(-),mat2dasaran,standart,143,6,0
460039,(-),mat2dasaran,standart,143,6,0
701082,(-),mat2dasaran,standart,143,6,0
385649,(-),mat2dasaran,standart,143,6,0
866028,(-),mat2dasaran,standart,143,6,0
774284,(-),mat2dasaran,standart,143,6,0
332336,(-),mat2dasaran,standart,143,6,0
079154,(-),mat2dasaran,standart,143,6,0
539121,(-),mat2dasaran,standart,143,6,0
924411,(-),mat2dasaran,standart,143,6,0
602001,(-),mat2dasaran,standart,143,6,0
737081,(-),mat2dasaran,standart,143,6,0
220025,(-),mat2dasaran,standart,143,6,0
108469,(-),mat2dasaran,standart,143,6,0
666837,(-),mat2dasaran,standart,143,6,0
777555,(-),mat2dasaran,standart,143,6,0
179051,(-),mat2dasaran,standart,143,6,0
420025,(-),mat2dasaran,standart,143,6,0
388927,(-),mat2dasaran,standart,143,6,0
351036,(-),mat2dasaran,standart,143,6,0
119673,(-),mat2dasaran,standart,143,6,0
208771,(-),mat2dasaran,standart,143,6,0
271896,(-),mat2dasaran,standart,143,6,0
485750,(-),mat2dasaran,standart,143,6,0
381685,(-),mat2dasaran,standart,143,6,0
806842,(-),mat2dasaran,standart,143,6,0
409212,(-),mat2dasaran,standart,143,6,0
710039,(-),mat2dasaran,standart,143,6,0
608958,(-),mat2dasaran,standart,143,6,0
431328,(-),mat2dasaran,standart,143,6,0
162193,(-),mat2dasaran,standart,143,6,0
215588,(-),mat2dasaran,standart,143,6,0
684712,(-),mat2dasaran,standart,143,6,0
949646,(-),mat2dasaran,standart,143,6,0
409897,(-),mat2dasaran,standart,143,6,0
831871,(-),mat2dasaran,standart,143,6,0
998129,(-),mat2dasaran,standart,143,6,0
472946,(-),mat2dasaran,standart,143,6,0
829048,(-),mat2dasaran,standart,143,6,0
208016,(-),mat2dasaran,standart,143,6,0
178126,(-),mat2dasaran,standart,143,6,0
946220,(-),mat2dasaran,standart,143,6,0
022092,(-),mat2dasaran,standart,143,6,0
133555,(-),mat2dasaran,standart,143,6,0
041591,(-),mat2dasaran,standart,143,6,0
496222,(-),mat2dasaran,standart,143,6,0
331904,(-),mat2dasaran,standart,143,6,0
744141,(-),mat2dasaran,standart,143,6,0
828645,(-),mat2dasaran,standart,143,6,0
734207,(-),mat2dasaran,standart,143,6,0
654748,(-),mat2dasaran,standart,143,6,0
473024,(-),mat2dasaran,standart,143,6,0
687349,(-),mat2dasaran,standart,143,6,0
392125,(-),mat2dasaran,standart,143,6,0
545159,(-),mat2dasaran,standart,143,6,0
721461,(-),mat2dasaran,standart,143,6,0
350358,(-),mat2dasaran,standart,143,6,0
294295,(-),mat2dasaran,standart,143,6,0
322762,(-),mat2dasaran,standart,143,6,0
326985,(-),mat2dasaran,standart,143,6,0
433748,(-),mat2dasaran,standart,143,6,0
776207,(-),mat2dasaran,standart,143,6,0
327930,(-),mat2dasaran,standart,143,6,0
483785,(-),mat2dasaran,standart,143,6,0
647931,(-),mat2dasaran,standart,143,6,0
